#OTUID	taxonomy	confidence
1c76fd9bea3cc1a8a7cd40f220a75719	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Pseudofulvibacter;D_6__uncultured bacterium	0.975293172861889
1c7c5288fa719fad7b1e7a1a6b9892cd	Kingdom.Eukaryota;Supergroup.Stramenopiles;Phylum.Ochrophyta;Class.Dictyochophyceae;Subclass.Dictyochophyceae_X	0.9999999986885778
1c7f240dd0ec673b1980807f09580861	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Maribacter;Ambiguous_taxa	0.9243252438228151
1c8cccbbdaae4fd12f92bbdddfeae20c	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__AEGEAN-169 marine group	0.9999999966452516
1c977cb05b68dee52d99d2c922c94775	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__Magnetospiraceae;D_5__uncultured;Ambiguous_taxa	0.972257830479007
1cb11914e3b05e3f2fae64b0ec9f257b	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__Magnetospiraceae;D_5__Magnetospira;Ambiguous_taxa	0.8589870014505078
1cb2001942ea9cb2709307300ccf17ef	D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__SAR202 clade;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa	0.8636294557023003
1ce252ba12edaec8a1127bf358121927	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__OM27 clade;D_6__uncultured marine bacterium	0.9819405887407688
1ce689b8b5c2328b690890d32d3a63bb	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Coxiellales;D_4__Coxiellaceae;D_5__Coxiella;D_6__uncultured bacterium	0.8995121145354725
1d16a78ea77ce7188d3e8e4f41d12153	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade II	0.7828313369859882
1d2feae436d7293bcbe0bb937b07b71b	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodovibrionales;D_4__Kiloniellaceae;D_5__uncultured;D_6__uncultured beta proteobacterium	0.9997268778514459
1d4dab855c34fa1df13fe6cbc8619113	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Oligoflexales;D_4__Oligoflexaceae;D_5__uncultured;D_6__uncultured marine bacterium	0.999909376663485
1d5936c1eaf6ade8c4c54a39d5da3654	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Piscirickettsiales;D_4__Piscirickettsiaceae;D_5__Candidatus Endoecteinascidia;Ambiguous_taxa	0.9999810401400298
1d5fc7adc01252fb6ba86a16f4256bbb	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__NS5 marine group;D_6__hydrothermal vent metagenome	0.9915857436277593
1d6cbd669ed2d451bad9ac7292c270eb	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Puniceispirillales;D_4__SAR116 clade;Ambiguous_taxa;Ambiguous_taxa	0.9315160363027163
1d6da64694b83f55bc4463b66bec6b24	Kingdom.Eukaryota;Supergroup.Hacrobia;Phylum.Haptophyta;Class.Prymnesiophyceae;Subclass.Prymnesiophyceae_X	0.9532631497896599
1d7413cfaed3cec5546cdf7b31321a7f	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__OM27 clade;Ambiguous_taxa	0.9938975234605211
1d76a0f4f30374d7f16dedeb7579f313	Kingdom.Eukaryota;Supergroup.Hacrobia;Phylum.Haptophyta;Class.Prymnesiophyceae;Subclass.Prymnesiophycidae_X;Order.Prymnesiales;Suborder.Prymnesiales_X;Family.Chrysochromulinaceae;Genus.Chrysochromulinaceae_X;Species.Chrysochromulinaceae_X	0.7073838872809827
1d7b594cde294d874c12bc898d65ba68	D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__marine metagenome;D_3__marine metagenome;D_4__marine metagenome;D_5__marine metagenome;D_6__marine metagenome	0.9732978776732187
1d7cfedf05703daf1a7e2b0a9f910dc8	Kingdom.Eukaryota;Supergroup.Stramenopiles;Phylum.Ochrophyta;Class.Pelagophyceae;Subclass.Pelagophyceae_X;Order.Sarcinochrysidales;Suborder.SarcinochrysidaleX;Family.Sarcinochrysidaceae;Genus.Sarcinochrysidaceae_X;Species.Sarcinochrysidaceae_X	0.9999999998309903
1d8cebb8c0e05163b295fe39dd6237ec	Kingdom.Eukaryota;Supergroup.Hacrobia;Phylum.Haptophyta;Class.Prymnesiophyceae	0.9999999505504767
1d8ea511ffbb9491fe6be3e3fc1852a0	Kingdom.Eukaryota;Supergroup.Hacrobia;Phylum.Haptophyta;Class.Prymnesiophyceae;Subclass.Prymnesiophycidae_X;Order.Prymnesiales;Suborder.Prymnesiales_X;Family.Chrysochromulinaceae;Genus.Chrysochromulinaceae_X;Species.Chrysochromulinaceae_X	0.8368662334170626
1d96096095dae8b2850ea0dee2944133	Kingdom.Eukaryota;Supergroup.Stramenopiles;Phylum.Ochrophyta;Class.Bacillariophyta	0.9999991054520763
1d9aa8511ad4e6dbef99f805e9cc07b8	Kingdom.Eukaryota;Supergroup.Hacrobia;Phylum.Haptophyta;Class.Prymnesiophyceae;Subclass.Prymnesiophycidae_X;Order.Prymnesiales;Suborder.Prymnesiales_X;Family.Prymnesiaceae;Genus.Prymnesiaceae_X;Species.Prymnesiaceae_X	0.934575080281071
1d9db4fdc4eb573f4c41f79a2d1c5e2c	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Blfdi19;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9974559748997858
1daa910988e138d5b6c6895ec5758b5b	Kingdom.Eukaryota;Supergroup.Hacrobia;Phylum.Haptophyta;Class.Prymnesiophyceae;Subclass.Prymnesiophycidae_X;Order.Phaeocystales;Suborder.Phaeocystales_X;Family.Phaeocystaceae;Genus.Phaeocystaceae_X;Species.Phaeocystaceae_X	0.8511099691588342
1db49edbd70164f2f6213541a28eaeb8	D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9839461616634861
1db6a90358062ef346f7580541f7aab2	D_0__Bacteria;D_1__Margulisbacteria;D_2__uncultured marine cyanobacterium;D_3__uncultured marine cyanobacterium;D_4__uncultured marine cyanobacterium;D_5__uncultured marine cyanobacterium;D_6__uncultured marine cyanobacterium	0.702074714929738
1dc24eb10743f5fbfb043df4379b6fcc	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade	1.000000000000001
1dc4bc9713e2543ce64c7357266640a9	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade	1.0000000000000067
1dce09cf4f0a5eacd9be1946a4559b6f	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__SAR86 clade;D_4__Rhodobacteraceae bacterium REDSEA-S29_B10;D_5__Rhodobacteraceae bacterium REDSEA-S29_B10;D_6__Rhodobacteraceae bacterium REDSEA-S29_B10	0.9777223007457425
1dcf0c44e35764d92970758055ba28f1	D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade)	0.9999999999764877
1dd0411739b201ade19baaaf6b08922f	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Puniceispirillales;D_4__SAR116 clade	0.9999999942256081
1dd412833ffea19dcb50c5b9fd17052e	Kingdom.Eukaryota;Supergroup.Hacrobia;Phylum.Haptophyta;Class.Prymnesiophyceae	0.9999999999999509
1dd624250ed5348c99898dd940077065	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Coxiellales;D_4__Coxiellaceae;D_5__Coxiella;Ambiguous_taxa	0.9532698793331105
1ddb88a959e95f305af67882014fbc14	D_0__Archaea;D_1__Euryarchaeota;D_2__Thermoplasmata;D_3__Marine Group II;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa	0.9986018829769437
1ddf9bce526f8622d59f86256b9cf7f4	Kingdom.Eukaryota;Supergroup.Hacrobia;Phylum.Haptophyta;Class.Prymnesiophyceae	0.9999999999988916
1de2e1c80af7c4d366c0ebe65f7df79e	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__NS4 marine group;D_6__uncultured Flavobacteriia bacterium	0.7993882431835507
1de788ec081bd706d60f3ade71d0fee9	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__PB19	0.9999999996595694
1deca24b96e6271822cd5be8b62f7231	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae	0.9999999922323661
1dee178d3c95455a187df1e4e5292da1	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Thalassobaculales;D_4__uncultured;D_5__uncultured alpha proteobacterium;D_6__uncultured alpha proteobacterium	0.767118025714425
1e0ed26440dc4252f2d0f06a2fc738a2	Kingdom.Eukaryota;Supergroup.Archaeplastida;Phylum.Chlorophyta;Class.Mamiellophyceae;Subclass.Mamiellophyceae_X;Order.Mamiellales;Suborder.Mamiellales_X;Family.Bathycoccaceae;Genus.Bathycoccus;Species.Bathycoccus	0.9891803709793908
1e1475a294f1991716e5997a5362cc08	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__PB19;D_4__uncultured delta proteobacterium;D_5__uncultured delta proteobacterium;D_6__uncultured delta proteobacterium	0.7125382292044009
1e1aebbf62b7ceffd4cb1259efd46ce5	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Saccharospirillaceae;D_5__uncultured deep-sea bacterium;D_6__uncultured deep-sea bacterium	0.9996288849539261
1e23fd134e469688870c1044345326bd	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__OM27 clade	0.9726018051810251
1e464e601554248cead8829a5a80f9e0	D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales;D_4__Nitrosopumilaceae	0.9999999999971134
1e67552249b8258055d26220ba0a873c	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__AEGEAN-169 marine group;Ambiguous_taxa;Ambiguous_taxa	0.8338030262859129
1e6ab3d6b22b0d43bff27c64fa221fe9	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__NS4 marine group;Ambiguous_taxa	0.9483216707803052
1e707d6e68109c4e8b97b1056372a1da	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Sulfitobacter;D_6__uncultured bacterium	0.7203738449226936
1e74eeaf1d939a784acb50cd3e9669f2	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sneathiellales;D_4__Sneathiellaceae;D_5__uncultured;Ambiguous_taxa	0.9908935390749682
1e80467dda5a3457386fd3dae79de4f4	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Parvibaculales;D_4__Parvibaculaceae;D_5__uncultured;Ambiguous_taxa	0.999993813179028
1e8192b5e6b33141d592151da50dcb85	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia	0.9999999999983824
1e8365ca332469b9ecf6031f35736327	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__NS9 marine group;D_5__uncultured marine bacterium;D_6__uncultured marine bacterium	0.7034973360920566
1e863b3e36764cf4f984e3647fd3f49f	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__MWH-UniP1 aquatic group;D_6__metagenome	0.7150276166941553
1e9243812ca713a466f1e6834d3a9cfc	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__NS9 marine group;D_5__uncultured marine bacterium;D_6__uncultured marine bacterium	0.9963655447204545
1e98375a0984dac9b3bf4a2eb11928cb	D_0__Archaea;D_1__Euryarchaeota;D_2__Thermoplasmata;D_3__Marine Group II;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa	0.999710737040458
1e9f5bf51766fe23d18801ef8376125e	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__AEGEAN-169 marine group;D_5__uncultured bacterium;D_6__uncultured bacterium	0.99998280802375
1ea130275907dbaca0e5c110f177a5df	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Oligoflexales;D_4__Oligoflexaceae;D_5__uncultured	0.9999975439625256
1eae44007647f13e68dbb9b6d72839b9	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__NS4 marine group;Ambiguous_taxa	0.9957259811413417
1ebab208ab944114361ba8394b131a8a	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__OM27 clade;Ambiguous_taxa	0.998215614930034
1ebc70faefc3a530306f5415a3867ea2	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Microbacteriaceae;D_5__Microbacterium;Ambiguous_taxa	0.7050485454543408
1ebde6a163482b4978d47c348188fe2f	D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa	0.867778527149275
1ec287a673c86d1e2bcf3b8ebd29d363	Kingdom.Eukaryota;Supergroup.Archaeplastida;Phylum.Chlorophyta;Class.Trebouxiophyceae;Subclass.Trebouxiophyceae_X;Order.Chlorellales;Suborder.Chlorellales_X;Family.Chlorellaceae;Genus.Nannochloris;Species.Nannochloris	0.9956356090554681
1ed08cffb5fd12611b2b7d6e0c19895d	D_0__Bacteria;D_1__Margulisbacteria	0.9999999999986248
1ed217278ae43ab00cc6789a4b88f6f1	D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa	0.9937534003965462
1ed5a72e7207fb943a5d4c47a05a853d	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Coxiellales;D_4__Coxiellaceae;D_5__Coxiella;D_6__uncultured marine bacterium	0.9955859014334049
1ed87e397eeeb130131a5929e1143f6e	D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__uncultured marine bacterium;D_3__uncultured marine bacterium;D_4__uncultured marine bacterium;D_5__uncultured marine bacterium;D_6__uncultured marine bacterium	0.9962382029955602
1ee58e2c721570d4d04c0ab2860514b9	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae;D_5__uncultured;D_6__uncultured planctomycete	0.9908499482183151
1ef1430f273408133f7abd0225b8e731	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Puniceispirillales;D_4__SAR116 clade;D_5__marine metagenome;D_6__marine metagenome	0.9613601310289103
1ef9ce5aa4341a005c0cda268fbbe40c	D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.916188729212017
1f1600bf3552a4373c760001ec8f5737	D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9272843333625451
1f1f668893c4855809148e18177baedc	D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__SAR202 clade	0.9993687636652167
1f246d37a65cac8c63b54dfecb1843ac	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__OM27 clade;D_6__uncultured marine bacterium	0.9995706144210279
1f2eb1e5b277cbce0b57d5d773e9b114	D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__SAR202 clade;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa	0.9990384381600104
1f4552e83592cf55ac79cd739e5a1886	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Corynebacteriales;D_4__Corynebacteriaceae;D_5__Corynebacterium 1;D_6__Corynebacterium sp. ATCC 6931	0.7394409892341672
1f5032ca43eedacc220ed90b7629399f	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade	0.9999999999999976
1f5a895a1d5e6400ca047f98670f0c9b	Kingdom.Eukaryota;Supergroup.Stramenopiles;Phylum.Ochrophyta;Class.Pelagophyceae;Subclass.Pelagophyceae_X;Order.Pelagomonadales;Suborder.Pelagomonadales_X;Family.Pelagomonadaceae	0.8172405821059594
1f5ad0a8c90aac10fd834c5d7d478c61	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Verrucomicrobiales;D_4__Rubritaleaceae;D_5__Roseibacillus;Ambiguous_taxa	0.9731512347366572
1f5f98a85ce07ae85ad66bc91ec8aaf5	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__OM27 clade;D_6__uncultured marine bacterium	0.9567733728133626
1f606389df318c9a3c3b465031a0c0d7	D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9542526127371277
1f73181183f6d0982f62601d965f91c7	D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9488896930999493
1f81c24e71f8bac293c25c0a09bb0b36	D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__metagenome;D_3__metagenome;D_4__metagenome;D_5__metagenome;D_6__metagenome	0.9919432299174649
1f8b50b487dda234840749f8451de37a	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Oligoflexales;D_4__Oligoflexaceae;D_5__uncultured	0.9999993445212936
1f9016acd7328211cd7844cb30a56fc6	D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6;D_3__uncultured organism;D_4__uncultured organism;D_5__uncultured organism;D_6__uncultured organism	0.9877917959913056
1f94c17452f0819cbf8978e2111e5a3b	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Arenicellales;D_4__Arenicellaceae;D_5__uncultured	0.8820318853485636
1fa5fdaaeaec8f03689e76f9767c822f	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__AEGEAN-169 marine group;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9981255989263184
1fb5aa794f1f53ff9667fe4d4731b56f	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Spongiibacteraceae;D_5__Spongiibacter;Ambiguous_taxa	0.8666324331115705
1fb6d1d95df36ad40222061dbdfac7bc	D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__SAR202 clade;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa	0.9999375424206131
1fdd6bf738619be2cdb95650e93fc637	D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__SAR202 clade	0.9999412650230962
1fe96137a9f42745dc40463667a986e3	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Coxiellales;D_4__Coxiellaceae;D_5__Coxiella	0.9999944808217459
1ff28041122afc37484cacee6ee73f14	D_0__Bacteria;D_1__Margulisbacteria;D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9612773669626851
20000c25ad3dd3dc016d42b3738e232d	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Opitutales;D_4__Puniceicoccaceae;D_5__MB11C04 marine group	0.9999999999520823
2001ba9f18264332bd33be6731fce22f	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Puniceispirillales;D_4__SAR116 clade	0.99999999722093
200a3c71ae550ef13aef65c4eb5d917c	D_0__Bacteria;D_1__Margulisbacteria;D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9345308257932089
201ac844f46d36206eebc33b89f16e42	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__PB19;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa	0.8957844519898915
20453a8dd52bfcf5a017ad5dcfc5f18a	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Thalassobaculales;D_4__Nisaeaceae;D_5__OM75 clade;Ambiguous_taxa	0.7550697425120307
2050fe4ef8d44971a3fd37491142f010	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__SAR324 clade(Marine group B);D_4__uncultured SAR324 cluster bacterium;D_5__uncultured SAR324 cluster bacterium;D_6__uncultured SAR324 cluster bacterium	0.9923874477185928
20534b6d81d6902a6cc52960a54034af	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__SAR86 clade;D_4__uncultured gamma proteobacterium HF4000_19M20;D_5__uncultured gamma proteobacterium HF4000_19M20;D_6__uncultured gamma proteobacterium HF4000_19M20	0.9801828857673981
205b75bce34c5af1c43c2666bdddd422	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Puniceispirillales;D_4__SAR116 clade	0.9999999942739114
2062b3272020c05daf2fb8922929cf73	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Coxiellales;D_4__Coxiellaceae;D_5__Coxiella	0.9999820091396027
2064a770ee63337a0b45e6d644ca772d	D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade)	0.999999999895443
2072775f4b2ba38abc606cd566eb973d	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__Magnetospiraceae;D_5__Magnetospira;Ambiguous_taxa	0.7364635469383376
207b650ed1f36153095d9023682598d1	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__NS9 marine group;Ambiguous_taxa;Ambiguous_taxa	0.9555878906730088
207e28b8c114ddf9bf0313c0f8430ef7	Kingdom.Eukaryota;Supergroup.Hacrobia;Phylum.Haptophyta;Class.Prymnesiophyceae;Subclass.Prymnesiophycidae_X;Order.Prymnesiales;Suborder.Prymnesiales_X;Family.Chrysochromulinaceae;Genus.Chrysochromulinaceae_X;Species.Chrysochromulinaceae_X	0.7819352584992636
207f4eb3cfe487f748c5a096abfbc91b	D_0__Bacteria;D_1__Marinimicrobia (SAR406 clade);D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.923615200893343
2081923dc200d97178e03fd9cb8a5f54	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Planctomycetales;D_4__Rubinisphaeraceae;D_5__uncultured;Ambiguous_taxa	0.9691283877443715
20819be43e58f44c7fa6033ce93bd43b	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__NS9 marine group;D_5__uncultured bacterium;D_6__uncultured bacterium	0.7802740109744446
208d3ff608c597fd0bea7402ec78f68e	D_0__Archaea;D_1__Euryarchaeota;D_2__Thermoplasmata;D_3__Marine Group II;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa	0.9856539287649889
20946b53c85e1fa96e63dd6cf5249cc6	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Puniceispirillales;D_4__SAR116 clade;Ambiguous_taxa;Ambiguous_taxa	0.9806875086317175
20a1e6496153ee373b7b680269a75066	D_0__Bacteria;D_1__Planctomycetes;D_2__OM190;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa	0.9753900364193795
20a50632a4835ae8472ca7250911d8f5	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade	0.9999999999999972
20b193d435197ca294d75213340df3ef	D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 26;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa	0.9730445548225921
20b55a27cc3822e2711eb44a6b64a706	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__uncultured	0.9999971378532528
20b72f40ce8d6ede9412a2a52b8609ff	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Cyclobacteriaceae;D_5__uncultured	0.9999874732411917
20ca97b6fc7f7f5ba9f566f6416f5112	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__NS4 marine group	0.9990734084325554
20d3e5c0d57250e77183861cc8715868	D_0__Bacteria;D_1__Planctomycetes;D_2__OM190;D_3__uncultured Planctomycetaceae bacterium;D_4__uncultured Planctomycetaceae bacterium;D_5__uncultured Planctomycetaceae bacterium;D_6__uncultured Planctomycetaceae bacterium	0.8833752141998293
20e26e704de95a52c9c3182f788f7113	D_0__Archaea;D_1__Euryarchaeota;D_2__Thermoplasmata;D_3__Marine Group II;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa	0.9277641285860673
20f376e3e012d9d52d136f489055ff6c	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Halieaceae;D_5__OM60(NOR5) clade;Ambiguous_taxa	0.7741655156190203
21282eeb5c0aee7db5e144a43136c8cf	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	0.9999999996761848
21399659fa3924b0b5368e4bd9111ee6	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingomonas	0.9728940377403521
2142c0f6697c9520ca431074e2625260	D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Microtrichales;D_4__Microtrichaceae;D_5__Sva0996 marine group	0.9999349273706308
